sent_id,context,eng,acu,afr,ake,alb,amu,ara,arm,baq,bsn,bul,cak,ceb,cha,chi,chq,chr,chu,cjp,cni,cop,crp,cze,dan,deu,dik,dje,dop,epo,est,ewe,fin,fra,gbi,glv,got,grc,gre,guj,hin,hrv,hun,ind,isl,ita,jak,jap,jiv,kab,kbh,kor,lat,lav,lit,mam,mao,mar,mya,nep,nhg,nld,nor,ojb,pck,pes,plt,pol,por,pot,ppk,quc,quw,rom,rum,rus,shi,slk,slv,sna,som,spa,srp,ssw,swe,syr,tel,tgl,tha,tmh,tur,ukr,usp,wal,wol,xho,zul
b.ACT.7.54a,when they heard these things they were cut to the heart and they gnashed on him with their teeth,when,NULL,toe,tai,kur,jnda,فلما,NA,eta,NULL,а,tek,NULL,anae,見,mɨ,ꮎꮝꭹꮓ,NA,NA,ari,ⲇⲉ,lè,tedy,da,da,wen,waato,ɩlɛna,kaj,kui,NULL,kun,en,NULL,NA,NA,δὲ,δε,ય,NULL,kad,mikor,NULL,þegar,NULL,yet,NULL,NULL,mi,NA,NULL,NULL,to,NULL,tej,ka,व,NULL,जब,ijcuac,toen,da,ᐊᐲ,huan,چون,nony,NULL,ouvindo,pic,kara,aretak,NULL,kana,cînd,слушая,llig,keď,ko,zvino,markay,NULL,kad,NULL,när,ܘܟܕ,డ,nang,พวกเขาได,NA,NULL,NULL,cuando,wode,bi,ke,kwathi
b.ACT.7.60a,and he kneeled down and cried with a loud voice lord lay not this sin to their charge and when he had said this he fell asleep,when,NULL,toe,NULL,si,NULL,واذ,NA,NULL,NULL,и,xe,NULL,anae,NULL,mɨ,ꮎꮝꭹꮓ,NA,NA,irosati,ⲇⲉ,lè,NULL,som,als,wen,waato,NULL,tion,kui,emegbe,NULL,après,NULL,NA,NA,NULL,NULL,NULL,कहकर,kada,NULL,sesudah,þegar,NULL,lahwi,この罪を彼らに負わせないで下さい,NULL,akken,NA,NULL,NA,to,NULL,tej,i,NULL,NULL,पछ,ijcuac,NULL,NULL,NULL,huan,NULL,rehefa,NULL,tendo,ici,oti,NULL,NULL,kana,după,сказав,ir,keď,rekši,yechivi,NULL,habiendo,NULL,baada,när,ܘܟܕ,చ,NULL,เม,NA,NULL,NULL,NULL,NULL,ba,ungabamiseli,NULL
b.ACT.8.12a,but when they believed philip preaching the things concerning the kingdom of god and the name of jesus christ they were baptized both men and women,when,NULL,toe,tai,kur,quia,لما,NA,çutenean,NULL,симон,tek,diha,anae,NULL,mɨ,NULL,NA,NA,impoiji,ϩⲟⲧⲉ,lè,když,da,da,wen,waato,kɔma,kiam,kui,esi,kun,quand,orasi,NA,NA,ὅτε,οτε,ય,जब,kad,miután,maka,þegar,quando,lahwi,ところが,NA,asmi,NA,NULL,cum,kad,NULL,NULL,no,ह,အခ,ल,ijcuac,dat,da,ᐊᐲ,NULL,چون,rehefa,gdy,quando,pic,karata,aretak,NULL,kana,cînd,когда,llig,keď,ko,vakati,markay,cuando,kad,NULL,då,ܟܕ,ప,nang,เม,NA,NULL,як,cuando,NULL,bi,xenikweni,NULL
b.ACT.8.13a,then simon himself believed also and when he was baptized he continued with philip and wondered beholding the miracles and signs which were done,when,NULL,nadat,tʉpo,mbasi,NULL,ولما,NA,cituenean,to,като,tek,NULL,anae,既,NULL,NULL,NA,NA,iquemisantaji,NULL,apre,NULL,da,als,wen,waato,ɩlɛna,kiam,kui,esia,saatuansa,après,gila,NA,NA,NULL,NULL,ય,खकर,NULL,NULL,setelah,er,NULL,yet,NULL,NA,mi,NA,후에,cum,ticīgs,NULL,NULL,NULL,वर,NULL,ल,NULL,liet,da,NULL,huan,چون,rehefa,NULL,sendo,pici,oti,NULL,NULL,kana,dupăce,видя,NULL,keď,NULL,NULL,markii,vez,NULL,baada,sedan,ܘܟܕ,ప,nang,เม,NA,görünce,NULL,NULL,NULL,ñu,NULL,ebona
b.ACT.8.14a,now when the apostles which were at jerusalem heard that samaria had received the word of god they sent unto them peter and john,when,nunia,toe,tai,kur,jnda,ولما,NA,çutenean,NULL,като,NULL,pagkadungog,ya,NULL,mɨ,NULL,NA,NA,NULL,ⲉⲧⲁⲩⲥⲱⲧⲉⲙ,lè,NULL,da,da,wen,waato,ɩlɛna,kaj,kui,esi,kun,NULL,kagena,NA,NA,ἀκούσαντες,ακουσαντες,ય,जब,kad,mikor,NULL,þegar,frattanto,yet,NULL,NA,mi,NA,NULL,cum,kad,NULL,tej,NULL,NULL,NULL,ल,ijcuac,NULL,da,ᐊᐲ,huan,چون,nony,usłyszawszy,NULL,NULL,NULL,aretak,NULL,kana,NULL,NULL,NULL,keď,ko,vakati,markii,NULL,kad,NULL,då,ܘܟܕ,NULL,nang,เม,NA,NULL,почувши,cuando,NULL,ne,bakuva,ukuba
b.ACT.8.15a,who when they were come down prayed for them that they might receive the holy ghost,when,NA,NULL,tai,kur,jnda,لما,NA,NULL,ejacõari,исус,tek,sa,anae,NULL,mɨ,ꮎꮝꭹꮓ,NA,NA,NULL,NULL,lè,NULL,da,da,te,waato,ɩlɛna,alveninte,kui,esime,NULL,NULL,orasi,NA,NA,καταβάντες,καταβαντες,ય,NULL,NULL,mikor,ketika,NULL,NULL,yet,NULL,NA,mi,NA,NULL,cum,NULL,NULL,tej,no,ल,NULL,जब,ijcuac,dat,NULL,ᐊᐲ,NULL,NULL,nony,NULL,tendo,NULL,karata,aretak,NULL,NULL,NULL,NULL,llig,keď,ko,NULL,markay,NULL,NULL,NULL,när,NULL,NULL,nang,คร,NA,NULL,прийшовши,cuando,yeddin,NULL,NULL,sebehlele
b.ACT.8.18a,and when simon saw that through laying on of the apostles hands the holy ghost was given he offered them money,when,nuna,toe,tai,kur,jnda,ولما,NA,NULL,na,NULL,tek,ni,anae,見,mɨ,NULL,NA,NA,ineacotaqueri,ⲇⲉ,lè,NULL,da,da,wen,waato,waatʋ,kiam,kui,esi,kun,lorsque,orasi,NA,NA,NULL,NULL,ય,जब,kad,mikor,NULL,er,NULL,yet,NULL,NA,mi,NA,NULL,cum,bet,NULL,tej,no,ल,သ,NULL,ijcuac,toen,da,ᐊᐲ,huan,چون,nony,NULL,quando,pic,NULL,aretak,NULL,kana,cînd,NULL,ir,keď,NULL,wakati,markuu,cuando,kad,NULL,när,ܘܟܕ,NULL,nang,เม,NA,NULL,видівши,cuando,wode,bi,kaloku,kepha
b.ACT.8.25a,and they when they had testified and preached the word of the lord returned to jerusalem and preached the gospel in many villages of the samaritans,when,NULL,nadat,tʉuya,pasi,NULL,NULL,NA,bada,bero,NULL,tek,na,anae,既,mɨ,ꮎꮝꭹꮓ,NA,NA,NULL,NULL,lè,NULL,da,da,wen,waato,ɩlɛna,NULL,kui,hafi,kun,après,qabolo,NA,NA,οὖν,αφου,ય,NULL,pošto,minekutána,setelah,er,dopo,lahwi,NULL,NA,NULL,NA,NULL,NULL,NULL,NULL,tej,ka,व,သ,त,ijcuac,dat,nu,ᐊᐲ,nung,NULL,rehefa,NULL,pois,NULL,kahudu,aretak,NULL,kana,după,NULL,llig,NULL,ko,vakati,markay,después,NULL,baada,sedan,ܟܕ,NULL,nang,คร,NA,NULL,ж,cuando,guyyiyan,bi,NULL,kuthe
b.ACT.8.39a,and when they were come up out of the water the spirit of the lord caught away philip that the eunuch saw him no more and he went on his way rejoicing,when,NULL,toe,tai,kur,jnda,ولما,NA,NULL,gajano,като,tek,NULL,anae,NULL,mɨ,ꭰꮉᏹꮓ,NA,NA,irosati,NULL,lè,když,da,da,wen,waato,ɩlɛna,kiam,kui,esi,kun,quand,orasi,NA,NA,ὅτε,οτε,ર,जब,kad,kor,ketika,er,quando,lahwi,NULL,NA,mi,NA,NULL,cum,kad,NULL,tej,NULL,व,NULL,जब,ijcuac,toen,da,ᐊᐲ,tun,چون,rehefa,gdy,quando,kakish,NULL,aretak,NULL,kana,cînd,когда,NULL,keď,ko,vakati,markay,cuando,kad,NULL,när,ܘܟܕ,నప,nang,เม,NA,zaman,як,cuando,wode,noppi,ke,kwathi
b.ACT.9.8a,and saul arose from the earth and when his eyes were opened he saw no man but they led him by the hand and brought him into damascus,when,NULL,alhoewel,NULL,kur,NULL,NULL,NA,NULL,bero,като,tek,sa,anae,NULL,mɨ,NULL,NA,NA,NULL,NULL,NULL,NULL,da,als,wen,waato,ɩlɛna,kiam,kui,NULL,kun,quoique,NULL,NA,NA,NULL,NULL,NULL,जब,otvorenih,mikor,NULL,þegar,NULL,yet,NULL,tepá,akken,NA,NULL,NULL,NULL,NULL,atzaj,NULL,NULL,NULL,वल,ijcuac,NULL,da,ᐊᐲ,huan,چون,rehefa,NULL,NULL,ici,NULL,NULL,NULL,NULL,că,NULL,llig,keď,ko,NULL,markii,NULL,NULL,NULL,när,ܟܕ,NULL,NULL,เม,NA,NULL,як,NULL,wode,NULL,NULL,esevulile
b.ACT.9.19a,and when he had received meat he was strengthened then was saul certain days with the disciples which were at damascus,when,NULL,nadat,NULL,mbasi,NULL,وتناول,NA,çuenean,bero,като,tek,NULL,anae,NULL,mɨ,ꭴꮅꮝꮣᏼꮕꮓ,NA,NA,NULL,NULL,apre,NULL,og,NULL,wen,NULL,NULL,preninte,kui,esi,kun,après,NULL,NA,NA,λαβὼν,NULL,NULL,NULL,NULL,NULL,setelah,NULL,NULL,NULL,NULL,NULL,mi,NA,NULL,cum,NULL,NULL,tbˈajlinxiˈ,ka,NULL,သည,NULL,ijcuac,liet,og,NULL,huan,روزی,NULL,NULL,tendo,iwci,NULL,te,NULL,kana,după,NULL,NULL,NULL,NULL,NULL,NULL,NULL,pošto,baada,sedan,NULL,ప,NULL,NULL,NA,sonra,NULL,ajrucˈreˈ,NULL,bi,NULL,esedlile
b.ACT.9.26a,and when saul was come to jerusalem he assayed to join himself to the disciples but they were all afraid of him and believed not that he was a disciple,when,NULL,toe,tai,NULL,quia,ولما,NA,NULL,ejacõari,NULL,tek,paghiabut,anae,NULL,mɨ,NULL,NA,NA,NULL,ⲇⲉ,lè,NULL,da,da,wen,waato,waatʋ,kiam,kui,esi,kun,lorsqu,NULL,NA,NA,δὲ,ελθων,ય,चकर,kad,mikor,NULL,er,NULL,yet,NULL,tura,mi,NA,NULL,cum,NULL,NULL,tej,no,व,အခ,ल,ijcuac,toen,da,NULL,huan,چون,rehefa,gdy,tendo,NULL,karata,aretak,NULL,kana,cînd,NULL,NULL,keď,ko,wakati,kolkuu,cuando,kad,NULL,när,NULL,NULL,nang,คร,NA,NULL,прийшовши,cuando,wode,bi,kaloku,NULL
b.ACT.9.30a,which when the brethren knew they brought him down to caesarea and sent him forth to tarsus,when,nuna,toe,tai,kur,jnda,فلما,NA,hori,ajicõari,като,tek,sa,anae,NULL,mɨ,NULL,NA,NA,NULL,ⲇⲉ,lè,zvěděvše,da,da,wen,waato,kɔma,kaj,kui,esi,kun,ayant,orasi,NA,NA,δὲ,δε,ય,नकर,saznala,NULL,ketika,þegar,venutolo,yaben,NULL,tura,mi,NA,NULL,cum,NULL,NULL,tej,no,ज,NULL,NULL,ijcuac,toen,da,ᐊᐲ,huan,چون,rehefa,NULL,quando,iwci,kara,aretak,caita,kana,cînd,NULL,llig,keď,ko,zvino,kolkii,cuando,kad,NULL,när,ܘܟܕ,NULL,nang,เม,NA,NULL,NULL,cuando,hegaa,bi,bekwazile,NULL
b.ACT.9.37a,and it came to pass in those days that she was sick and died whom when they had washed they laid her in an upper chamber,when,NULL,en,tai,pasi,NULL,NULL,NA,NULL,NULL,когато,tek,tapus,anae,NULL,NULL,NULL,NA,NA,ari,ⲇⲉ,NULL,NULL,da,da,NULL,waato,ɩlɛna,kaj,NULL,NULL,ja,après,NULL,NA,NA,δὲ,NULL,ય,NULL,pošto,miután,setelah,NULL,NULL,yet,人々はそのからだを洗って,NULL,NULL,NA,때에,cum,un,NULL,atzaj,ka,व,အခ,ल,ijcuac,nadat,da,ᐊᐲ,huan,NULL,rehefa,NULL,tendo,NULL,oti,aretak,NULL,kana,dupăce,NULL,NULL,keď,NULL,NULL,kolkay,después,NULL,NULL,och,NULL,డ,nang,NULL,NA,NULL,ж,cuando,NULL,noonu,ke,NULL
b.ACT.9.39a,then peter arose and went with them when he was come they brought him into the upper chamber and all the widows stood by him weeping and shewing the coats and garments which dorcas made while she was with them,when,akupkamu,toe,tai,sapo,jnda,فلما,NA,cenean,NULL,NULL,tek,paghiabut,anae,NULL,mɨ,NULL,NA,NA,ari,ⲉⲧⲁϥⲓ,lè,když,da,als,wen,waato,ɩlɛna,kiam,kui,esi,ja,lorsqu,kagena,NA,NA,NULL,οτε,ય,जब,čim,mihelyt,waktu,þegar,appena,yet,ふたりの者に連れられてきた,tura,mi,NA,NULL,cum,kad,kai,atzaj,NULL,ह,NULL,जब,ijcuac,zodra,da,ᐊᐲ,huan,چون,nony,gdy,quando,pic,NULL,aretak,pactai,kana,cînd,когда,llig,keď,ko,wakati,kolkuu,cuando,kad,alipofika,när,ܘܟܕ,నప,pagdating,เม,NA,varınca,як,cuando,wode,NULL,NULL,NULL
b.ACT.9.40a,but peter put them all forth and kneeled down and prayed and turning him to the body said tabitha arise and she opened her eyes and when she saw peter she sat up,when,NULL,toe,tai,si,NULL,ولما,NA,NULL,NULL,и,tek,NULL,anae,NULL,mɨ,NULL,NA,NA,irosati,ⲇⲉ,lè,NULL,da,da,wen,waato,ɩlɛna,NULL,kui,esi,NULL,ayant,ato,NA,NA,καὶ,NULL,NULL,तब,NULL,pedig,ketika,NULL,NULL,hayet,すると彼女は目をあけ,NULL,NULL,NA,NULL,NULL,kad,NULL,atzaj,NULL,ह,သ,जब,ijcuac,toen,da,ᒪᔮᐗᐱᓂᒡ,a,درساعت,raha,NULL,NULL,ici,NULL,aretak,NULL,kana,cînd,NULL,tz,keď,ko,wakati,markay,al,NULL,NULL,när,ܘܟܕ,డ,nang,เม,NA,NULL,NULL,cuando,NULL,noonu,NULL,NULL
b.ACT.9.41a,and he gave her his hand and lifted her up and when he had called the saints and widows presented her alive,when,turamtai,NULL,NULL,si,chii,NULL,NA,NULL,na,симон,ri,NULL,NULL,NULL,NULL,NULL,NA,NA,NULL,ⲇⲉ,apre,NULL,NULL,NULL,NULL,NULL,ɣʋ,NULL,püsti,NULL,NULL,NULL,gila,NA,NA,NULL,NULL,ય,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,tura,NULL,NA,NULL,cum,NULL,NULL,NULL,NULL,ह,NULL,NULL,NULL,NULL,NULL,NULL,huan,NULL,rehefa,NULL,NULL,pic,NULL,NULL,shinajpi,antunchi,NULL,NULL,NULL,NULL,NULL,NULL,markuu,NULL,NULL,NULL,sedan,ܟܕ,NULL,NULL,งเธอข,NA,sonra,ж,NULL,guyyiyan,NULL,NULL,NULL
b.ACT.10.4a,and when he looked on him he was afraid and said what is it lord and he said unto him thy prayers and thine alms are come up for a memorial before god,when,NULL,NULL,NULL,duke,NULL,فلما,NA,NULL,NULL,NULL,ri,NULL,anae,NULL,NULL,NULL,NA,NA,NULL,ⲇⲉ,NULL,NULL,NULL,NULL,wen,NULL,NULL,NULL,NULL,ne,NULL,NULL,NULL,NA,NA,ὁ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,hayet,NULL,NULL,NULL,NULL,보고,NULL,bet,NULL,NULL,ka,NULL,NULL,ल,NULL,NULL,NULL,ᐐᑫ,NULL,NULL,nony,a,NULL,ici,epe,NULL,NULL,NULL,s,NULL,NULL,upreným,NULL,NULL,NULL,NULL,a,NULL,NULL,NULL,చ,NULL,และเม,NA,NULL,же,NULL,NULL,noonu,ke,wayigqolozela
b.ACT.10.7a,and when the angel which spake unto cornelius was departed he called two of his household servants and a devout soldier of them that waited on him continually,when,NULL,toe,tai,sapo,quia,فلما,NA,NULL,bero,като,tek,na,anae,NULL,mɨ,NULL,NA,NA,ari,NULL,fin,když,da,da,wen,waato,waatʋ,kiam,kui,esi,kun,que,NULL,NA,NA,ὡς,καθως,ય,जब,čim,mint,setelah,þegar,quando,yet,NULL,tura,mi,NULL,NULL,cum,kad,kai,teˈ,no,व,NULL,ग,ijcuac,zodra,nu,ᐊᐲ,huan,چون,rehefa,gdy,logo,kakinonat,NULL,aretak,NULL,kana,NULL,когда,llig,jako,ko,zvino,kolkii,NULL,kad,alipokwisha,när,ܘܟܕ,చ,nang,คร,NA,NULL,як,cuando,NULL,bi,kaloku,isimukile
b.ACT.10.8a,and when he had declared all these things unto them he sent them to joppa,when,NULL,NULL,NULL,NULL,tsoñˈeeⁿ,NULL,NA,NULL,to,когато,NULL,NULL,anae,NULL,mɨ,ꮎꮝꭹꮓ,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,waato,ɩlɛna,NULL,NULL,NULL,NULL,après,NULL,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,spiegata,NULL,NULL,NULL,NULL,NULL,NULL,cum,NULL,NULL,teˈ,ka,व,NULL,ल,NULL,NULL,og,NULL,NULL,NULL,rehefa,NULL,havendo,pic,NULL,te,NULL,kana,dupăce,NULL,NULL,keď,NULL,NULL,markuu,después,NULL,NULL,NULL,NULL,NULL,nang,และเม,NA,NULL,NULL,cuando,NULL,NULL,NULL,NULL
b.ACT.10.32a,send therefore to joppa and call hither simon whose surname is peter he is lodged in the house of one simon a tanner by the sea side who when he cometh shall speak unto thee,when,NULL,as,NULL,kur,matseicato,متى,NA,NULL,NULL,тъй,tek,diha,NULL,NULL,NULL,NULL,NA,NA,NULL,NULL,NULL,NULL,når,wenn,te,NULL,tɛ,NULL,NULL,ne,NULL,NULL,orasi,NA,NA,NULL,NULL,NULL,NULL,NULL,minekutána,NULL,NULL,NULL,yet,NULL,tura,NULL,NULL,NULL,NULL,NULL,atėjęs,NULL,NULL,ह,NULL,NULL,ijcuac,logeert,når,ᑕᔥ,a,چون,NULL,przyszedłszy,NULL,NULL,NULL,aretak,NULL,NULL,cînd,и,NULL,keď,NULL,kana,NULL,NULL,kad,NULL,NULL,NULL,NULL,NULL,นเม,NA,NULL,NULL,NULL,NULL,ga,akufika,NULL
b.ACT.11.2a,and when peter was come up to jerusalem they that were of the circumcision contended with him,when,NULL,toe,tai,kur,jnda,ولما,NA,NULL,NULL,а,tek,ni,anae,NULL,mɨ,NULL,NA,NA,NULL,ϩⲟⲧⲉ,lè,když,da,da,wen,waato,ɩlɛna,kiam,kui,NULL,kun,lorsque,orasi,NA,NA,ὅτε,οτε,ય,जब,kad,mikor,ketika,þegar,quando,hayet,NULL,NULL,mi,ora,NULL,cum,kad,kai,tej,no,व,အခ,जब,ijcuac,toen,nu,ᐊᐲ,takin,چون,nony,gdy,quando,iwci,karata,aretak,NULL,antunchi,cînd,когда,llig,keď,ko,zvino,markii,cuando,kad,basi,när,ܘܟܕ,నప,nang,เม,NA,NULL,як,cuando,wode,bi,ke,kwathi
b.ACT.11.6a,upon the which when i had fastened mine eyes i considered and saw fourfooted beasts of the earth and wild beasts and creeping things and fowls of the air,when,NULL,toe,NULL,NULL,quia,NULL,NA,NULL,NULL,NULL,tek,pag,anae,NULL,mɨ,ꭰꮖꭶꮩꮝꮤꮕ,NA,NA,NULL,ⲉⲧⲁⲓⲥⲟⲙⲥ,lè,NULL,NULL,NULL,wen,waato,ɩlɛna,rigardo,kui,esi,kun,nappe,kagena,NA,NA,NULL,ατενισας,NULL,जब,promotrih,NULL,waktu,NULL,NULL,woc,NULL,tura,mkul,chë,NULL,intuens,ieskatījies,NULL,NULL,no,व,NULL,जब,ijcuac,toen,da,ᑕᔥ,NULL,چون,raha,NULL,NULL,nkinaktowe,me,aretak,NULL,dikhavas,cînd,NULL,gis,keď,ko,NULL,markaan,cuando,NULL,NULL,då,NULL,ప,nang,คร,NA,NULL,NULL,NULL,wode,bu,ndakuqwalasela,kwathi
b.ACT.11.18a,when they heard these things they held their peace and glorified god saying then hath god also to the gentiles granted repentance unto life,when,NULL,toe,tai,si,quia,فلما,NA,orduan,NULL,NULL,tek,NULL,anae,見,mɨ,NULL,NA,NA,NULL,ⲇⲉ,lè,NULL,da,da,wen,waato,ɩlɛna,kiam,kui,NULL,NULL,après,gila,NA,NA,NULL,NULL,ય,NULL,kad,NULL,setelah,þegar,NULL,yet,NULL,NULL,mi,ora,NULL,NULL,NULL,NULL,tej,no,ह,သည,जब,ijcuac,toen,da,ᐊᐲ,NULL,چون,rehefa,NULL,ouvindo,ici,kara,aretak,NULL,kana,dupăce,NULL,llig,keď,ko,zvino,markay,al,kad,NULL,när,ܘܟܕ,NULL,nang,คร,NA,NULL,NULL,cuando,wode,bi,ke,NULL
b.ACT.11.20a,and some of them were men of cyprus and cyrene which when they were come to antioch spake unto the grecians preaching the lord jesus,when,NULL,NULL,NULL,kur,jnda,لما,NA,sarthuric,ejacõari,NULL,xu,sa,anae,NULL,mɨ,ꮎꮝꭹ,NA,NA,NULL,NULL,antan,NULL,NULL,NULL,wen,waato,NULL,veninte,NULL,NULL,tultuaan,étant,de,NA,NA,NULL,εισελθοντες,ય,NULL,kad,mikor,NULL,er,NULL,yet,NULL,jeawar,NULL,orna,NULL,cum,NULL,kai,NULL,NULL,ह,NULL,जब,NULL,toen,NULL,NULL,a,چون,NULL,NULL,entrando,NULL,NULL,NULL,NA,kana,NULL,NULL,llig,prijdúc,NULL,NULL,kolkay,NULL,ušavši,NULL,när,NULL,డ,nang,เม,NA,NULL,NULL,NULL,NULL,bi,yakufika,NULL
b.ACT.11.23a,who when he came and had seen the grace of god was glad and exhorted them all that with purpose of heart they would cleave unto the lord,when,NULL,toe,tai,kur,jnda,لما,NA,cenean,i,NULL,tek,paghiabut,anae,NULL,mɨ,NULL,NA,NA,NULL,NULL,lè,uzřev,da,da,wen,waato,talaa,NULL,kui,enumake,kun,lorsqu,NA,NA,NA,ἰδὼν,ιδων,NA,चकर,kad,mikor,ketika,þegar,quando,hayet,NULL,NA,mi,orna,NULL,cum,NULL,pamatęs,tej,no,NA,NULL,NA,ijcuac,toen,da,ᐊᐲ,muhin,چون,rehefa,NULL,quando,NULL,karata,aretak,NULL,kana,cînd,увидев,llig,keď,ko,wakati,markuu,cuando,NULL,NULL,när,ܘܟܕ,NULL,nang,เม,NA,NULL,NULL,cuando,wode,bi,NULL,NULL
b.ACT.11.26a,and when he had found him he brought him unto antioch and it came to pass that a whole year they assembled themselves with the church and taught much people and the disciples were called christians first in antioch,when,NULL,NULL,tai,NULL,jnda,NULL,NA,hura,to,NULL,NULL,sa,anae,NULL,NA,NULL,NA,NA,NULL,NULL,lè,NULL,NULL,da,NULL,waato,kɔma,NULL,NULL,esi,NULL,ayant,orasi,NA,NA,δὲ,NULL,ર,जब,kad,NULL,setelah,þegar,NULL,yet,NULL,jeawar,mi,ora,NULL,NULL,NULL,NULL,tej,no,ह,NULL,जब,ompa,NULL,NULL,ᐊᐲ,NULL,NULL,rehefa,bawili,tendo,NULL,NULL,NULL,NULL,kana,cînd,и,llig,že,NULL,wakati,markuu,NULL,NULL,NULL,när,ܘܟܕ,NULL,nang,เม,NA,NA,NULL,cuando,wode,bi,NULL,kwathi
b.ACT.12.4a,and when he had apprehended him he put him in prison and delivered him to four quaternions of soldiers to keep him intending after easter to bring him forth to the people,when,herodes,toe,NULL,mbasi,jnda,ولما,NA,NULL,NA,NULL,tek,sa,anae,NULL,mɨ,ꭴꮒᏼꮂꮓ,NA,NA,NULL,NULL,lè,jav,da,da,wen,waato,ɩlɛna,NULL,NULL,NULL,NULL,après,nakoso,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL,setelah,þegar,fattolo,lahwi,NULL,itiarmatai,mi,orna,NULL,cum,NULL,suėmęs,atzaj,no,ह,NULL,पछ,ijcuac,NULL,da,ᐊᐲ,nungin,NULL,rehefa,NULL,havendo,NULL,kara,aretak,NULL,line,după,NULL,ig,NULL,ko,wakati,kolkuu,cuando,NULL,baada,sedan,NULL,ప,nang,เม,NA,NULL,схопивши,cuando,pheexiroosa,bi,NULL,NULL
b.ACT.12.6a,and when herod would have brought him forth the same night peter was sleeping between two soldiers bound with two chains and the keepers before the door kept the prison,when,NULL,toe,tʉuya,se,NULL,ولما,NA,çuenean,NULL,NULL,xu,ni,anae,NULL,mɨ,ꮎꭿᏻ,NA,NA,ari,ϩⲟⲧⲉ,NULL,když,da,da,wen,waato,kɔma,kiam,kui,NULL,NULL,où,de,NA,NA,ὅτε,οτε,NULL,जब,kad,mikor,NULL,en,quando,yet,NULL,kashin,uqbel,NULL,NULL,cum,kad,paskutinę,NULL,no,व,အခ,हर,ijcuac,voordat,nu,ᑕᔥ,huan,که,nony,gdy,quando,ci,kara,aretak,NULL,NULL,cînd,когда,in,keď,ko,wakati,markii,cuando,kad,NULL,då,NULL,డ,nang,คร,NA,NULL,як,NULL,NULL,bi,xa,mhla
b.ACT.12.10a,when they were past the first and the second ward they came unto the iron gate that leadeth unto the city which opened to them of his own accord and they went out and passed on through one street and forthwith the angel departed from him,when,NULL,toe,soisa,dhe,NULL,NULL,NA,NULL,NULL,когато,tek,sa,anae,NULL,mɨ,NULL,NA,NA,NULL,ⲇⲉ,NULL,a,men,NULL,wen,waato,ɩlɛna,NULL,kui,esi,NULL,lorsqu,orasi,NA,NA,δὲ,αφου,પછ,तब,NULL,mikor,waktu,NULL,NULL,lahwi,NULL,nuyasha,NULL,útents,NULL,autem,bet,NULL,tej,no,व,NULL,ग,ijcuac,NULL,da,ᐁᐊᓂ,nung,NULL,rehefa,gdy,depois,iwci,tantara,aretak,NULL,kana,după,NULL,NULL,NULL,ko,NULL,markay,cuando,kad,NULL,när,ܘܟܕ,నప,nang,เม,NA,NULL,ж,cuando,kiitanchchainne,noonu,NULL,sebedlulile
b.ACT.12.11a,and when peter was come to himself he said now i know of a surety that the lord hath sent his angel and hath delivered me out of the hand of herod and from all the expectation of the people of the jews,when,NULL,toe,NULL,kur,quia,NULL,NA,NULL,acõari,като,tek,NULL,anae,NULL,mɨ,NULL,NA,NA,NULL,ⲇⲉ,lè,tedy,da,da,wen,waato,tɛma,NULL,kui,hafi,kun,NULL,womanako,NA,NA,ὁ,ο,ય,NULL,NULL,NULL,sesudah,þegar,NULL,isnanilo,NULL,NULL,mi,chora,NULL,NULL,NULL,NULL,aj,hokinga,NULL,NULL,NULL,oquimat,NULL,da,NULL,huan,NULL,rehefa,NULL,NULL,pic,NULL,xul,shinajpi,NULL,cînd,NULL,NULL,keď,NULL,NULL,markii,entonces,kad,NULL,sedan,NULL,NULL,nang,คร,NA,zaman,прийшовши,NULL,NULL,bi,NULL,NULL
b.ACT.12.12a,and when he had considered the thing he came to the house of mary the mother of john whose surname was mark where many were gathered together praying,when,NULL,nadat,tai,kur,jnda,NULL,NA,gauçá,NULL,когато,tek,NULL,anae,NULL,mɨ,NULL,NA,NA,NULL,ⲉⲧⲁϥⲛⲁⲩ,lè,NULL,da,als,NULL,waato,ɩlɛna,NULL,NULL,NULL,päästyään,après,NULL,NA,NA,NULL,αφου,ય,चकर,kad,miután,sesudah,er,dopo,hayet,NULL,NULL,mi,ora,NULL,consideransque,apskatījies,NULL,tej,no,व,NULL,पछ,ijcuac,na,da,ᐊᐲ,NULL,چون,rehefa,obaczywszy,depois,iwci,NULL,tajin,caita,kana,după,NULL,llig,NULL,NULL,wakati,kolkuu,cuando,NULL,NULL,när,ܘܟܕ,NULL,nang,เม,NA,varınca,NULL,cuando,wode,rabal,NULL,NULL
