sent_id,context,eng,acu,afr,ake,alb,amh,amu,ara,arm,baq,bsn,bul,cak,ceb,cha,chi,chq,chr,chu,cjp,cni,cop,crp,cze,dan,deu,dik,dje,dop,epo,est,ewe,fin,fra,gbi,gla,glv,got,grc,gre,guj,heb,hin,hrv,hun,ind,isl,ita,jak,jap,jiv,kab,kbh,kor,lat,lav,lit,mam,mao,nhg,nld,nor,ojb,pck,pes,plt,pol,por,pot,ppk,quc,quw,rom,rum,rus,shi,slk,slv,sna,som,spa,srp,ssw,swe,syr,tgl,tha,tmh,tur,ukr,usp,wal,wol,xho,zul
b.HOS.11.1,"when israel was a child , then i loved him , and called my son out of egypt .",when,NA,toe,NA,kur,ጊዜ,NA,لما,NA,NA,NA,когато,NA,NULL,NA,候,NA,NA,NA,NA,NA,NA,lè,když,NULL,da,NA,waato,NA,kiam,NULL,NA,kun,quand,NA,NA,NA,NA,NA,οτε,NA,כי,जब,dok,mikor,NULL,þegar,quando,NA,NULL,NA,NA,NA,NULL,NULL,NA,kai,NA,NULL,NA,toen,da,NA,NULL,هنگامی,fony,gdy,quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,NULL,markii,cuando,kad,NA,när,NA,nang,าสำหร,NA,NULL,NA,NA,NA,NA,oko,NA
b.HOS.11.10,"they shall walk after the lord : he shall roar like a lion : when he shall roar , then the children shall tremble from the west .",when,NA,want,NA,kur,ጊዜ,NA,NULL,NA,NA,NA,когато,NA,kay,NA,NULL,NA,NA,NA,NA,NA,NA,lè,NULL,NULL,wenn,NA,d,NA,kiam,NULL,NA,niin,car,NA,NA,NA,NA,NA,οταν,NA,כי,NULL,kad,ha,apabila,",",quando,NA,NULL,NA,NA,NA,NULL,NULL,NA,kai,NA,ka,NA,NULL,NULL,NA,NULL,چون,NULL,NULL,",",NA,NA,NA,NA,NA,căci,",",NA,lebo,kadar,nokuti,markuu,NULL,kad,NA,",",NA,sapagka,่,NA,NULL,NA,NA,NA,NA,kuba,NA
b.HOS.13.1,"when ephraim spake trembling , he exalted himself in israel ; but when he offended in baal , he died .",when,NA,as,NA,kur,ጊዜ,NA,لما,NA,NA,NA,когато,NA,sa,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,když,når,da,NA,waato,NA,kiam,NULL,NA,milloin,lorsqu,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,NULL,NULL,apabila,þegar,quando,NA,NULL,NA,NA,NA,NULL,NULL,NA,kai,NA,i,NA,wanneer,når,NA,laiin,هنگامی,raha,NULL,quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,vakati,markii,cuando,kad,NA,ofta,NA,nang,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.HOS.13.1,"when ephraim spake trembling , he exalted himself in israel ; but when he offended in baal , he died .",when,NA,as,NA,kur,ጊዜ,NA,لما,NA,NA,NA,когато,NA,sa,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,když,når,da,NA,waato,NA,kiam,NULL,NA,milloin,lorsqu,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,NULL,NULL,apabila,þegar,quando,NA,NULL,NA,NA,NA,NULL,NULL,NA,kai,NA,i,NA,wanneer,når,NA,laiin,هنگامی,raha,NULL,quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,vakati,markii,cuando,kad,NA,ofta,NA,nang,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.JOE.2.8,"neither shall one thrust another ; they shall walk every one in his path : and when they fall upon the sword , they shall not be wounded .",when,NA,maar,NA,sulen,ይጠበጥባል,NA,NULL,NA,NA,NA,като,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,daherfahren,NA,waati,NA,NULL,NULL,NA,NULL,NULL,NA,NA,NA,NA,NA,NULL,NA,ילכון,NULL,strijela,rohannak,desakan,NULL,NULL,NA,NULL,NA,NA,NA,NULL,fenestras,NA,NULL,NA,ka,NA,NULL,NULL,NA,NULL,وصف,NULL,choć,NULL,NA,NA,NA,NA,NA,năpustesc,NULL,NA,keby,NULL,vanopwanya,NULL,cayendo,NULL,NA,vapnen,NA,NULL,เม,NA,hatlarını,NA,NA,NA,NA,nasezikhalini,NA
b.JOE.3.1,"for , behold , in those days , and in that time , when i shall bring again the captivity of judah and jerusalem ,",when,NA,wanneer,NA,kur,ጊዜ,NA,عندما,NA,NA,NA,когато,NA,diha,NA,候,NA,NA,NA,NA,NA,NA,lè,když,at,wann,NA,waati,NA,kiam,NULL,NA,kun,quand,NA,NA,NA,NA,NA,οταν,NA,NULL,NULL,kad,mikor,NULL,er,dopo,NA,NULL,NA,NA,NA,NULL,cum,NA,kai,NA,i,NA,wanneer,NULL,NA,NULL,چون,rehefa,gdy,em,NA,NA,NA,NA,NA,cînd,когда,NA,keď,kadar,kana,markaan,cuando,kad,NA,då,NA,pagka,เม,NA,NULL,NA,NA,NA,NA,",",NA
b.AMO.3.4,"will a lion roar in the forest , when he hath no prey ? will a young lion cry out of his den , if he have taken nothing ?",when,NA,as,NA,se,NULL,NA,NULL,NA,NA,NA,ако,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,když,NULL,wenn,NA,waati,NA,se,NULL,NA,sillä,NULL,NA,NA,NA,NA,NA,εαν,NA,וטרף,NULL,ako,ha,kalau,ef,se,NA,、,NA,NA,NA,NULL,NULL,NA,NULL,NA,te,NA,dat,at,NA,lai,حینی,NULL,gdyby,sem,NA,NA,NA,NA,NA,dacă,когда,NA,keď,če,NULL,NULL,haber,ako,NA,om,NA,kung,าเม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.AMO.4.7,"and also i have withholden the rain from you , when there were yet three months to the harvest : and i caused it to rain upon one city , and caused it not to rain upon another city : one piece was rained upon , and the piece whereupon it rained not withered .",when,NA,toe,NA,NULL,NULL,NA,اذ,NA,NA,NA,когато,NA,sa,NA,NULL,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,NULL,NA,kiam,NULL,NA,kun,lorsqu,NA,NA,NA,NA,NA,οτε,NA,NULL,तब,NULL,",",ketika,er,mentre,NA,NULL,NA,NA,NA,NULL,cum,NA,NULL,NA,te,NA,terwijl,da,NA,laiin,حینی,raha,gdy,quando,NA,NA,NA,NA,NA,cînd,NULL,NA,keď,ko,NULL,markii,NULL,kad,NA,när,NA,nang,เม,NA,NULL,NA,NA,NA,NA,",",NA
b.AMO.4.9,"i have smitten you with blasting and mildew : when your gardens and your vineyards and your fig trees and your olive trees increased , the palmerworm devoured them : yet have ye not returned unto me , saith the lord .",when,NA,NULL,NA,krimbi,NULL,NA,القمص,NA,NA,NA,NULL,NA,sa,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,přinášely,udtørrede,so,NA,tuur,NA,NULL,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,πληθος,NA,NULL,जब,sasuših,NULL,NULL,NULL,inaridito,NA,NULL,NA,NA,NA,팟종이로,NULL,NA,NULL,NA,a,NA,NULL,gresshoppene,NA,",",NULL,NULL,przynosiły,multidão,NA,NA,NA,NA,NA,NULL,множество,NA,množstvo,roso,muteteni,oo,NULL,gusenice,NA,NULL,NA,karamihan,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.AMO.7.2,"and it came to pass , that when they had made an end of eating the grass of the land , then i said , o lord god , forgive , i beseech thee : by whom shall jacob arise ? for he is small .",when,NA,toe,NA,kur,ከጨረሱ,NA,لما,NA,NA,NA,NULL,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,lè,když,da,als,NA,waato,NA,kiam,NULL,NA,kun,comme,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,kad,mint,NULL,er,quando,NA,そのいなごが地の青草を食い尽した時,NA,NA,NA,NULL,cum,NA,kai,NA,ka,NA,NULL,da,NA,nung,چون,nony,gdy,quando,NA,NA,NA,NA,NA,după,когда,NA,keď,ko,zvino,markay,cuando,kad,NA,när,NA,nang,NULL,NA,NULL,NA,NA,NA,NA,NULL,NA
b.AMO.8.5,"saying , when will the new moon be gone , that we may sell corn ? and the sabbath , that we may set forth wheat , making the ephah small , and the shekel great , and falsifying the balances by deceit ?",when,NA,wanneer,NA,kur,NULL,NA,متى,NA,NA,NA,NULL,NA,kanus,NA,時,NA,NA,NA,NA,NA,NA,lè,skoro,NULL,wann,NA,waatifo,NA,kiam,NA,NA,milloin,quand,NA,NA,NA,NA,NA,ποτε,NA,מתי,NULL,kad,mikor,NULL,hvenær,quando,NA,NULL,NA,NA,NA,NULL,quando,NA,kada,NA,hea,NA,verlangt,når,NA,un,NULL,rahoviana,kiedyż,quando,NA,NA,NA,NA,NA,cînd,когда,NA,kedyže,NULL,riniko,goormuu,cuándo,kad,NA,när,NA,kailan,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.JON.2.7,"when my soul fainted within me i remembered the lord : and my prayer came in unto thee , into thine holy temple .",when,NA,toe,NA,kur,NULL,NA,حين,NA,NA,NA,като,NA,diha,NA,候,NA,NA,NA,NA,NA,NA,lè,NULL,da,da,NA,NULL,NA,kiam,NULL,NA,NULL,quand,NA,NA,tra,NA,NA,ενω,NA,NULL,जब,kad,NULL,NA,þegar,NULL,NA,、,NA,NA,NA,때에,NULL,NA,NULL,NA,i,NA,toen,NULL,NA,laiin,چون,NULL,NULL,quando,NA,NA,NA,NA,NA,cînd,когда,NA,NULL,ko,wakati,markii,cuando,NULL,NA,NULL,NA,nang,เม,as,NULL,NA,NA,NA,NA,ekutyhafeni,NA
b.JON.4.2,"and he prayed unto the lord , and said , i pray thee , o lord , was not this my saying , when i was yet in my country ? therefore i fled before unto tarshish : for i knew that thou art a gracious god , and merciful , slow to anger , and of great kindness , and repentest thee of the evil .",when,NA,terwyl,NA,kur,NULL,NA,اذ,NA,NA,NA,когато,NA,sa,NA,候,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,za,NA,kiam,NA,NA,kun,quand,NA,NA,choud,NA,NA,ενω,NA,כי,जब,dok,mikor,bahwa,meðan,quand,NA,NULL,NA,NA,NA,때에,cum,NA,kai,NA,i,NA,toen,da,NA,laia,حینی,fony,gdym,NULL,NA,NA,NA,NA,NA,cînd,",",NA,dokiaľ,ko,handizvo,oo,NULL,kad,NA,när,NA,nang,เม,as,‹,NA,NA,NA,NA,NULL,NA
b.JON.4.7,"but god prepared a worm when the morning rose the next day , and it smote the gourd that it withered .",when,NA,toe,NA,në,ጊዜ,NA,عند,NA,NA,NA,когато,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,da,NA,kaŋ,NA,kiam,NA,NA,NULL,NULL,NA,NA,NULL,NA,NA,οτε,NA,NULL,NULL,NULL,NULL,waktu,þegar,dopo,NA,NULL,NA,NA,NA,NULL,NULL,NA,aušrai,NA,i,NA,toen,da,NA,",",وقت,nony,NULL,ao,NA,NA,NA,NA,NA,",",при,NA,keď,zori,NULL,markii,que,dodje,NA,när,NA,nang,NULL,as,NULL,NA,NA,NA,NA,NULL,NA
b.JON.4.8,"and it came to pass , when the sun did arise , that god prepared a vehement east wind ; and the sun beat upon the head of jonah , that he fainted , and wished in himself to die , and said , it is better for me to die than to live .",when,NA,toe,NA,kur,ጊዜ,NA,عند,NA,NA,NA,щом,NA,diha,NA,候,NA,NA,NA,NA,NA,NA,lè,když,da,als,NA,waato,NA,kiam,NULL,NA,noustua,lever,NA,NA,tra,NA,NA,NULL,NA,NULL,जब,kad,NULL,setelah,er,quando,NA,やがて太陽が出たとき,NA,NA,NA,때에,cum,NA,NULL,NA,i,NA,toen,da,NA,NULL,چون,nony,gdy,aparecendo,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ob,NULL,kolkii,al,kad,NA,sedan,NA,nang,่,as,NULL,NA,NA,NA,NA,ekuphumeni,NA
b.MIC.2.1,"woe to them that devise iniquity , and work evil upon their beds ! when the morning is light , they practise it , because it is in the power of their hand .",when,NA,by,NA,NULL,NULL,NA,NULL,NA,NA,NA,щом,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,a,når,wenn,NA,NULL,NA,kiam,NA,NA,NULL,quand,NA,NA,NA,NA,NA,και,NA,NULL,NULL,kad,mihelyt,waktu,þegar,NULL,NA,、,NA,NA,NA,NULL,NULL,NA,",",NA,NULL,NA,NULL,snart,NA,NULL,NULL,nony,a,quando,NA,NA,NA,NA,NA,cînd,совершают,NA,NULL,ko,kana,markii,NULL,kad,NA,snart,NA,NULL,่,NA,tasarladıklarını,NA,NA,NA,NA,kwengomso,NA
b.MIC.5.5,"and this man shall be the peace , when the assyrian shall come into our land : and when he shall tread in our palaces , then shall we raise against him seven shepherds , and eight principal men .",when,NA,wanneer,NA,kur,ጊዜ,NA,اذا,NA,NA,NA,когато,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,lè,když,og,wenn,NA,saaya,NA,kiam,NA,NA,NULL,lorsque,NA,NA,NA,NA,NA,οταν,NA,כי,जब,ako,ha,apabila,brjótist,NULL,NA,アッスリヤびとがわれわれの国に来て,NA,NA,NA,NULL,cum,NA,kai,NA,ina,NA,als,og,NA,NULL,NULL,raha,gdy,quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,kana,NULL,cuando,kad,NA,om,NA,pagka,่,NA,.,NA,NA,NA,NA,xa,NA
b.MIC.5.5,"and this man shall be the peace , when the assyrian shall come into our land : and when he shall tread in our palaces , then shall we raise against him seven shepherds , and eight principal men .",when,NA,wanneer,NA,kur,ጊዜ,NA,اذا,NA,NA,NA,когато,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,lè,když,og,wenn,NA,saaya,NA,kiam,NA,NA,NULL,lorsque,NA,NA,NA,NA,NA,οταν,NA,כי,जब,ako,ha,apabila,brjótist,NULL,NA,アッスリヤびとがわれわれの国に来て,NA,NA,NA,NULL,cum,NA,kai,NA,ina,NA,als,og,NA,NULL,NULL,raha,gdy,quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,kana,NULL,cuando,kad,NA,om,NA,pagka,่,NA,.,NA,NA,NA,NA,xa,NA
b.MIC.5.6,"and they shall waste the land of assyria with the sword , and the land of nimrod in the entrances thereof : thus shall he deliver us from the assyrian , when he cometh into our land , and when he treadeth within our borders .",when,NA,wanneer,NA,se,ጊዜ,NA,اذا,NA,NA,NA,когато,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,lè,když,da,wenn,NA,kaŋ,NA,kiam,NA,NA,NULL,lorsqu,NA,NA,NA,NA,NA,οταν,NA,כי,जब,ako,ha,NA,er,che,NA,NULL,NA,NA,NA,NULL,cum,NA,NULL,NA,ina,NA,NULL,og,NA,chiang,هنگامی,NULL,NULL,quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,kana,markuu,cuando,kad,NA,om,NA,pagka,NULL,NA,NULL,NA,NA,NA,NA,xa,NA
b.MIC.5.6,"and they shall waste the land of assyria with the sword , and the land of nimrod in the entrances thereof : thus shall he deliver us from the assyrian , when he cometh into our land , and when he treadeth within our borders .",when,NA,wanneer,NA,se,ጊዜ,NA,اذا,NA,NA,NA,когато,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,lè,když,da,wenn,NA,kaŋ,NA,kiam,NA,NA,NULL,lorsqu,NA,NA,NA,NA,NA,οταν,NA,כי,जब,ako,ha,NA,er,che,NA,NULL,NA,NA,NA,NULL,cum,NA,NULL,NA,ina,NA,NULL,og,NA,chiang,هنگامی,NULL,NULL,quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,kana,markuu,cuando,kad,NA,om,NA,pagka,NULL,NA,NULL,NA,NA,NA,NA,xa,NA
b.MIC.7.1,"woe is me ! for i am as when they have gathered the summer fruits , as the grapegleanings of the vintage : there is no cluster to eat : my soul desired the firstripe fruit .",when,NA,ná,NA,NULL,NULL,NA,NULL,NA,NA,NA,NULL,NA,tapus,NA,NULL,NA,NA,NA,NA,NA,NA,fin,NULL,NULL,da,NA,kaŋ,NA,NULL,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NULL,NA,NULL,NULL,NULL,NULL,setelah,þegar,NULL,NA,NULL,NA,NA,NA,후와,NULL,NA,NULL,NA,NULL,NA,NULL,når,NA,laia,که,NULL,sprzątanieniu,quando,NA,NA,NA,NA,NA,poamelor,по,NA,NULL,ko,kana,marka,NULL,NA,NA,när,NA,NULL,พบว,NA,NULL,NA,NA,NA,NA,NULL,NA
b.MIC.7.8,"rejoice not against me , o mine enemy : when i fall , i shall arise ; when i sit in darkness , the lord shall be a light unto me .",when,NA,al,NA,se,ብወድቅ,NA,اذا,NA,NA,NA,ако,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,NULL,thi,daß,NA,NULL,NA,kvankam,NULL,NA,jos,si,NA,NA,NA,NA,NA,και,NA,כי,NULL,ako,NULL,NULL,þótt,se,NA,NULL,NA,NA,NA,NULL,cum,NA,NULL,NA,te,NA,NULL,når,NA,hun,NULL,fa,NULL,quando,NA,NA,NA,NA,NA,dacă,NULL,NA,keď,ako,kana,goortaan,aunque,ako,NA,om,NA,pagka,เม,NA,NULL,NA,NA,NA,NA,",",NA
b.MIC.7.8,"rejoice not against me , o mine enemy : when i fall , i shall arise ; when i sit in darkness , the lord shall be a light unto me .",when,NA,al,NA,se,ብወድቅ,NA,اذا,NA,NA,NA,ако,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,NULL,thi,daß,NA,NULL,NA,kvankam,NULL,NA,jos,si,NA,NA,NA,NA,NA,και,NA,כי,NULL,ako,NULL,NULL,þótt,se,NA,NULL,NA,NA,NA,NULL,cum,NA,NULL,NA,te,NA,NULL,når,NA,hun,NULL,fa,NULL,quando,NA,NA,NA,NA,NA,dacă,NULL,NA,keď,ako,kana,goortaan,aunque,ako,NA,om,NA,pagka,เม,NA,NULL,NA,NA,NA,NA,",",NA
b.NAH.1.12,"thus saith the lord : though they be quiet , and likewise many , yet thus shall they be cut down , when he shall pass through . though i have afflicted thee , i will afflict thee no more .",when,NA,net,NA,dhe,ያልቃል,NA,NULL,NA,NA,NA,когато,NA,ug,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,rozšíření,og,NULL,NA,NULL,NA,NULL,NULL,NA,voimissa,moissonnés,NA,NA,NA,NA,NA,οταν,NA,נגזו,NULL,pokošeni,NULL,lalu,og,se,NA,NULL,NA,NA,NA,멸절을,adtondentur,NA,NULL,NA,NULL,NA,maar,NULL,NA,a,NULL,NULL,NULL,NULL,NA,NA,NA,NA,NA,dacă,NULL,NA,a,NULL,vachatemwa,oo,y,i,NA,NULL,NA,NULL,่,NA,NULL,NA,NA,NA,NA,",",NA
b.NAH.3.17,"thy crowned are as the locusts , and thy captains as the great grasshoppers , which camp in the hedges in the cold day , but when the sun ariseth they flee away , and their place is not known where they are .",when,NA,NULL,NA,kur,ጊዜ,NA,NULL,NA,NA,NA,като,NA,sa,NA,候,NA,NA,NA,NA,NA,NA,NULL,NULL,når,wenn,NA,saaya,NA,kiam,NA,NA,kun,froidure,NA,NA,NA,NA,NA,οταν,NA,NULL,जब,lete,NULL,setelah,þegar,quando,NA,NULL,NA,NA,NA,NULL,NULL,NA,",",NA,i,NA,wanneer,NULL,NA,",",اماچون,raha,NULL,em,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,kana,kolkii,que,kad,NA,när,NA,pagka,NULL,NA,NULL,NA,NA,NA,NA,NULL,NA
b.HAB.1.13,"thou art of purer eyes than to behold evil , and canst not look on iniquity : wherefore lookest thou upon them that deal treacherously , and holdest thy tongue when the wicked devoureth the man that is more righteous than he ?",when,NA,wanneer,NA,kur,NULL,NA,حين,NA,NA,NA,когато,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,lè,poněvadž,at,daß,NA,waato,NA,kiam,NA,NA,kun,quand,NA,NA,NA,NA,NA,οταν,NA,NULL,जब,kad,mikor,ketika,þegar,mentre,NA,、,NA,NA,NA,방관하시며,devorante,NA,kai,NA,",",NA,wanneer,når,NA,lai,حینی,raha,NULL,enquanto,NA,NA,NA,NA,NA,cînd,",",NA,keď,ko,kana,marka,cuando,kad,NA,när,NA,pagka,เม,NA,NULL,NA,NA,NA,NA,ukuba,NA
b.HAB.2.1,"i will stand upon my watch , and set me upon the tower , and will watch to see what he will say unto me , and what i shall answer when i am reproved .",when,NA,NULL,NA,NULL,NULL,NA,NULL,NA,NA,NA,NULL,NA,mahatungod,NA,NULL,NA,NA,NA,NA,NA,NA,apre,svém,NULL,NULL,NA,d,NA,NULL,NULL,NA,NULL,après,NA,NA,NA,NA,NA,NULL,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NA,NA,질문에,NULL,NA,kai,NA,ina,NA,op,NULL,NA,NULL,NULL,NULL,NULL,",",NA,NA,NA,NA,NA,la,по,NA,NULL,NULL,NULL,NULL,que,NULL,NA,att,NA,NULL,ื,NA,NULL,NA,NA,NA,NA,NULL,NA
b.HAB.3.16,"when i heard , my belly trembled ; my lips quivered at the voice : rottenness entered into my bones , and i trembled in myself , that i might rest in the day of trouble : when he cometh up unto the people , he will invade them with his troops .",when,NA,toe,NA,NULL,NULL,NA,NULL,NA,NA,NA,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,weil,NA,kaŋ,NA,NULL,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NULL,NA,NULL,NULL,NULL,a,NULL,þegar,NULL,NA,、,NA,NA,NA,NULL,NULL,NA,NULL,NA,i,NA,toen,da,NA,NULL,چون,nony,gdym,ouvindo,NA,NA,NA,NA,NA,cînd,и,NA,ktorý,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.HAB.3.16,"when i heard , my belly trembled ; my lips quivered at the voice : rottenness entered into my bones , and i trembled in myself , that i might rest in the day of trouble : when he cometh up unto the people , he will invade them with his troops .",when,NA,toe,NA,NULL,NULL,NA,NULL,NA,NA,NA,NULL,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,NULL,NULL,weil,NA,kaŋ,NA,NULL,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NULL,NA,NULL,NULL,NULL,a,NULL,þegar,NULL,NA,、,NA,NA,NA,NULL,NULL,NA,NULL,NA,i,NA,toen,da,NA,NULL,چون,nony,gdym,ouvindo,NA,NA,NA,NA,NA,cînd,и,NA,ktorý,NULL,NULL,NULL,NULL,NULL,NA,NULL,NA,NULL,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.ZEP.3.20,"at that time will i bring you again , even in the time that i gather you : for i will make you a name and a praise among all people of the earth , when i turn back your captivity before your eyes , saith the lord .",when,NA,wanneer,NA,kur,ጊዜ,NA,حين,NA,NA,NA,когато,NA,NA,NA,候,NA,NA,NA,NA,NA,NA,NULL,když,når,wenn,NA,waati,NA,kiam,NULL,NA,NA,quand,NA,NA,NA,NA,NA,οταν,NA,NULL,तब,kad,mikor,NULL,er,quando,NA,NULL,NA,NA,NA,때에,cum,NA,kai,NA,ina,NA,wanneer,når,NA,chiangin,NA,raha,gdy,quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,kana,markaan,cuando,kad,NA,att,NA,pagka,่,NA,NA,NA,NA,NA,NA,ekukubuyiseni,NA
b.HAG.1.9,"ye looked for much , and , lo , it came to little ; and when ye brought it home , i did blow upon it . why ? saith the lord of hosts . because of mine house that is waste , and ye run every man unto his own house .",when,NA,NULL,NA,kur,ጊዜ,NA,ولما,NA,NA,NA,когато,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,NULL,når,ob,NA,waato,NA,kion,NULL,NA,kun,NULL,NA,NA,NA,NA,NA,ενω,NA,NULL,जब,NULL,NULL,tetapi,meðan,NULL,NA,あなたがたが家に持ってきたとき,NA,NA,NA,적었고,NULL,NA,",",NA,NULL,NA,toen,når,NA,chiang,چون,nony,a,quando,NA,NA,NA,NA,NA,cînd,как,NA,keď,če,NULL,NULL,mientras,unesete,NA,när,NA,nang,และเม,NA,NULL,NA,NA,NA,NA,nakuza,NA
b.HAG.2.5,"according to the word that i covenanted with you when ye came out of egypt , so my spirit remaineth among you : fear ye not .",when,NA,by,NA,kur,NULL,NA,عند,NA,NA,NA,когато,NA,diha,NA,時,NA,NA,NA,NA,NA,NA,lè,zorobábeli,da,da,NA,waato,NA,kiam,NULL,NA,kun,quand,NA,NA,NA,NA,NA,οτε,NA,NULL,NULL,kad,mikor,ketika,er,quando,NA,NULL,NA,NA,NA,때에,NULL,NA,",",NA,i,NA,NULL,da,NA,lai,حین,fony,gdyście,quando,NA,NA,NA,NA,NA,cînd,при,NA,keď,ko,nguva,NULL,cuando,kad,NA,",",NA,nang,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.HAG.2.16,"since those days were , when one came to an heap of twenty measures , there were but ten : when one came to the pressfat for to draw out fifty vessels out of the press , there were but twenty .",when,NA,NULL,NA,kur,ጊዜ,NA,NULL,NA,NA,NA,когато,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,tedy,når,wenn,NA,d,NA,kiam,NA,NA,NULL,quand,NA,NA,NA,NA,NA,NULL,NA,NULL,NULL,NULL,NULL,tetapi,þá,cui,NA,NULL,NA,NA,NA,때에는,NULL,NA,NULL,NA,te,NA,NULL,NULL,NA,lai,چون,raha,gdy,quando,NA,NA,NA,NA,NA,cînd,NULL,NA,keď,ko,kana,markii,qué,kad,NA,huru,NA,pagka,เม,NA,NA,NA,NA,NA,NA,xa,NA
b.HAG.2.16,"since those days were , when one came to an heap of twenty measures , there were but ten : when one came to the pressfat for to draw out fifty vessels out of the press , there were but twenty .",when,NA,NULL,NA,kur,ጊዜ,NA,NULL,NA,NA,NA,когато,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,tedy,når,wenn,NA,d,NA,kiam,NA,NA,NULL,quand,NA,NA,NA,NA,NA,NULL,NA,NULL,NULL,NULL,NULL,tetapi,þá,cui,NA,NULL,NA,NA,NA,때에는,NULL,NA,NULL,NA,te,NA,NULL,NULL,NA,lai,چون,raha,gdy,quando,NA,NA,NA,NA,NA,cînd,NULL,NA,keď,ko,kana,markii,qué,kad,NA,huru,NA,pagka,เม,NA,NA,NA,NA,NA,NA,xa,NA
b.ZEC.7.2,"when they had sent unto the house of god sherezer and regem - melech , and their men , to pray before the lord ,",when,NA,toe,NA,NULL,NULL,NA,لما,NA,NA,NA,а,NA,NULL,NA,時,NA,NA,NA,NA,NA,NA,NULL,když,da,da,NA,NULL,NA,kiam,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,και,NA,NULL,NULL,NULL,mikor,NULL,NULL,NULL,NA,NULL,NA,NA,NA,때에,cum,NA,kai,NA,NULL,NA,NULL,NULL,NA,huan,NULL,ary,gdy,ora,NA,NA,NA,NA,NA,NULL,когда,NA,NULL,NULL,zvino,NULL,entonces,kad,NA,NULL,NA,NULL,เม,NA,NULL,NA,NA,NA,NA,ibheteli,NA
